Data.Precipitation,Date.Full,Month,Day,Year,Station.City,Station.Code,Station.Location,Station.State,Temp,Data.Wind.Direction,Data.Wind.Speed
1.57,25-09-2016,9,25,2016,Bridgeport,BDR,"Bridgeport, CT",Connecticut,70,18,3.58
0.68,25-09-2016,9,25,2016,Windsor Locks,BDL,"Windsor Locks, CT",Connecticut,66,24,3.28
0.97,25-09-2016,9,25,2016,Newark,NWK,"Newark, DE",DE,70,17,3.62
0.97,25-09-2016,9,25,2016,Wilmington,ILG,"Wilmington, DE",Delaware,70,17,3.62
0.24,25-09-2016,9,25,2016,Daytona Beach,DAB,"Daytona Beach, FL",Florida,81,7,2.84
1.24,25-09-2016,9,25,2016,Fort Lauderdale,FLL,"Fort Lauderdale, FL",Florida,83,9,2.51
1.99,25-09-2016,9,25,2016,Gainesville,GNV,"Gainesville, FL",Florida,81,19,1.8
0.33,25-09-2016,9,25,2016,Jacksonville,JAX,"Jacksonville, FL",Florida,80,16,2.87
3.18,25-09-2016,9,25,2016,Key West,EYW,"Key West, FL",Florida,84,9,3.11
2.73,25-09-2016,9,25,2016,Miami,MIA,"Miami, FL",Florida,83,19,1.82
1.2,25-09-2016,9,25,2016,Orlando,MCO,"Orlando, FL",Florida,83,12,2.1
0,25-09-2016,9,25,2016,Pensacola,PNS,"Pensacola, FL",Florida,84,30,2.74
0.06,25-09-2016,9,25,2016,Tallahassee,TLH,"Tallahassee, FL",Florida,83,7,2.07
0.28,25-09-2016,9,25,2016,Tampa,TPA,"Tampa, FL",Florida,85,23,1.87
1.45,25-09-2016,9,25,2016,Vero Beach,VRB,"Vero Beach, FL",Florida,82,11,1.62
3.41,25-09-2016,9,25,2016,West Palm Beach,PBI,"West Palm Beach, FL",Florida,82,14,2.14
0,25-09-2016,9,25,2016,Alma,AMG,"Alma, GA",Georgia,79,22,1.77
0,25-09-2016,9,25,2016,Athens,AHN,"Athens, GA",Georgia,78,9,1.85
0,25-09-2016,9,25,2016,Atlanta,ATL,"Atlanta, GA",Georgia,80,14,3.95
0.01,25-09-2016,9,25,2016,Augusta,AGS,"Augusta, GA",Georgia,78,17,4.11
0,25-09-2016,9,25,2016,Macon,MCN,"Macon, GA",Georgia,80,8,3.01
0.01,25-09-2016,9,25,2016,Savannah,SAV,"Savannah, GA",Georgia,80,24,4.97
2.7,25-09-2016,9,25,2016,Hilo,ITO,"Hilo, HI",Hawaii,77,24,2.05
0.01,25-09-2016,9,25,2016,Honolulu,HNL,"Honolulu, HI",Hawaii,79,4,9.77
0.33,25-09-2016,9,25,2016,Kahului,OGG,"Kahului, HI",Hawaii,80,5,12.91
0.08,25-09-2016,9,25,2016,Kaunakakai,MKK,"Kaunakakai, HI",Hawaii,80,4,10.31
0.01,25-09-2016,9,25,2016,Lihue,LIH,"Lihue, HI",Hawaii,82,5,14.32
0.2,25-09-2016,9,25,2016,Boise,BOI,"Boise, ID",Idaho,60,26,6
0.01,25-09-2016,9,25,2016,Lewiston,LWS,"Lewiston, ID",Idaho,61,19,1.57
1.46,25-09-2016,9,25,2016,Pocatello,PIH,"Pocatello, ID",Idaho,57,24,6.22
0.56,25-09-2016,9,25,2016,Chicago,ORD,"Chicago, IL",Illinois,72,12,5.62
0.32,25-09-2016,9,25,2016,Moline,MLI,"Moline, IL",Illinois,74,13,6.47
0,25-09-2016,9,25,2016,Peoria,PIA,"Peoria, IL",Illinois,76,14,4.41
0,25-09-2016,9,25,2016,Quincy,UIN,"Quincy, IL",Illinois,77,18,5.08
1.4,25-09-2016,9,25,2016,Rockford,RFD,"Rockford, IL",Illinois,72,13,5.7
0,25-09-2016,9,25,2016,Springfield,SPI,"Springfield, IL",Illinois,78,16,3.72
0,25-09-2016,9,25,2016,Evansville,EVV,"Evansville, IN",Indiana,77,20,0.72
0,25-09-2016,9,25,2016,Fort Wayne,FWA,"Fort Wayne, IN",Indiana,72,14,3.1
0.01,25-09-2016,9,25,2016,Indianapolis,IND,"Indianapolis, IN",Indiana,74,16,2.7
0.17,25-09-2016,9,25,2016,South Bend,SBN,"South Bend, IN",Indiana,70,11,4.12
2.66,25-09-2016,9,25,2016,Cedar Rapids,CID,"Cedar Rapids, IA",Iowa,73,14,7.12
1.68,25-09-2016,9,25,2016,Des Moines,DSM,"Des Moines, IA",Iowa,77,16,7.01
1.92,25-09-2016,9,25,2016,Dubuque,DBQ,"Dubuque, IA",Iowa,69,13,6.32
1.48,25-09-2016,9,25,2016,Sioux City,SUX,"Sioux City, IA",Iowa,74,15,9.68
3.89,25-09-2016,9,25,2016,Waterloo,ALO,"Waterloo, IA",Iowa,69,11,7.2
0.27,25-09-2016,9,25,2016,Concordia,CNK,"Concordia, KS",Kansas,76,20,11.07
0.02,25-09-2016,9,25,2016,Dodge City,DDC,"Dodge City, KS",Kansas,76,20,12.37
0.12,25-09-2016,9,25,2016,Goodland,GLD,"Goodland, KS",Kansas,69,19,9.72
2.96,25-09-2016,9,25,2016,Medicine Lodge,P28,"Medicine Lodge, KS",Kansas,77,14,8
2.38,25-09-2016,9,25,2016,Topeka,TOP,"Topeka, KS",Kansas,77,19,5.85
1.65,25-09-2016,9,25,2016,Wichita,ICT,"Wichita, KS",Kansas,77,19,9.78
0,25-09-2016,9,25,2016,Covington,CVG,"Covington, KY",Kentucky,75,13,2.54
0,25-09-2016,9,25,2016,Jackson,JKL,"Jackson, KY",Kentucky,75,21,0.3
0,25-09-2016,9,25,2016,Lexington,LEX,"Lexington, KY",Kentucky,76,9,2.54
0,25-09-2016,9,25,2016,Louisville,SDF,"Louisville, KY",Kentucky,79,13,1.68
0,25-09-2016,9,25,2016,Paducah,PAH,"Paducah, KY",Kentucky,76,17,1.14
0.58,25-09-2016,9,25,2016,Baton Rouge,BTR,"Baton Rouge, LA",Louisiana,82,13,2.38
0.26,25-09-2016,9,25,2016,Lake Charles,LCH,"Lake Charles, LA",Louisiana,83,12,3.42
0.32,25-09-2016,9,25,2016,New Orleans,MSY,"New Orleans, LA",Louisiana,86,18,2.7
0,25-09-2016,9,25,2016,Shreveport,SHV,"Shreveport, LA",Louisiana,82,12,3.08
0.11,25-09-2016,9,25,2016,Slidell,ASD,"Slidell, LA",Louisiana,82,10,1.41
0.51,25-09-2016,9,25,2016,Bangor,BGR,"Bangor, ME",Maine,60,26,5
1.18,25-09-2016,9,25,2016,Caribou,CAR,"Caribou, ME",Maine,55,26,5.7
0.28,25-09-2016,9,25,2016,Portland,PWM,"Portland, ME",Maine,64,25,4.84
0.64,25-09-2016,9,25,2016,Baltimore,BWI,"Baltimore, MD",Maryland,70,8,3.05
2.15,25-09-2016,9,25,2016,Salisbury,SBY,"Salisbury, MD",Maryland,72,8,4.64
0.67,25-09-2016,9,25,2016,Boston,BOS,"Boston, MA",Massachusetts,68,21,5.11
0,25-09-2016,9,25,2016,Milton,MQE,"Milton, MA",Massachusetts,60,19,2.9
2.11,25-09-2016,9,25,2016,Worcester,ORH,"Worcester, MA",Massachusetts,64,28,6.01
0.33,25-09-2016,9,25,2016,Alpena,APN,"Alpena, MI",Michigan,61,19,4.32
0,25-09-2016,9,25,2016,Detroit,DTW,"Detroit, MI",Michigan,69,14,3.7
0.09,25-09-2016,9,25,2016,Flint,FNT,"Flint, MI",Michigan,64,17,5.27
0.33,25-09-2016,9,25,2016,Grand Rapids,GRR,"Grand Rapids, MI",Michigan,66,12,5.54
0.33,25-09-2016,9,25,2016,Houghton Lake,HTL,"Houghton Lake, MI",Michigan,60,15,4.48
0.05,25-09-2016,9,25,2016,Lansing,LAN,"Lansing, MI",Michigan,66,12,4.8
0.31,25-09-2016,9,25,2016,Marquette,MQT,"Marquette, MI",Michigan,57,0,0
0.51,25-09-2016,9,25,2016,Muskegon,MKG,"Muskegon, MI",Michigan,67,14,5.84
0.21,25-09-2016,9,25,2016,Sault Ste Marie,ANJ,"Sault Ste Marie, MI",Michigan,62,16,4.17
0.74,25-09-2016,9,25,2016,Duluth,DLH,"Duluth, MN",Minnesota,59,16,10.12
0.53,25-09-2016,9,25,2016,International Falls,INL,"International Falls, MN",Minnesota,56,14,7.11
2.86,25-09-2016,9,25,2016,Minneapolis,MSP,"Minneapolis, MN",Minnesota,67,14,8.44
4.43,25-09-2016,9,25,2016,Rochester,RST,"Rochester, MN",Minnesota,66,15,8.67
1.47,25-09-2016,9,25,2016,St Cloud,STC,"St Cloud, MN",Minnesota,61,12,7.1
0.48,25-09-2016,9,25,2016,Greenville,GLH,"Greenville, MS",Mississippi,81,15,2.82
0,25-09-2016,9,25,2016,Greenwood,GWO,"Greenwood, MS",Mississippi,80,16,1.51
0,25-09-2016,9,25,2016,Gulfport,GPT,"Gulfport, MS",Mississippi,83,22,2
0.41,25-09-2016,9,25,2016,Hattiesburg,HBG,"Hattiesburg, MS",Mississippi,82,22,1.1
0.05,25-09-2016,9,25,2016,Jackson,JAN,"Jackson, MS",Mississippi,81,20,1.81
0.01,25-09-2016,9,25,2016,Meridian,MEI,"Meridian, MS",Mississippi,83,13,2.18
0,25-09-2016,9,25,2016,Tupelo,TUP,"Tupelo, MS",Mississippi,80,20,3.7
0,25-09-2016,9,25,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,75,16,1.02
0.03,25-09-2016,9,25,2016,Columbia,COU,"Columbia, MO",Missouri,76,18,5.71
0.63,25-09-2016,9,25,2016,Kansas City,MCI,"Kansas City, MO",Missouri,76,19,8.48
0.31,25-09-2016,9,25,2016,Rolla/Vichy,VIH,"Rolla/Vichy, MO",Missouri,75,19,5.17
0.12,25-09-2016,9,25,2016,Springfield,SGF,"Springfield, MO",Missouri,77,18,6.1
1.18,25-09-2016,9,25,2016,St Joseph,STJ,"St Joseph, MO",Missouri,77,19,6.57
0.14,25-09-2016,9,25,2016,St Louis,STL,"St Louis, MO",Missouri,80,19,3.58
0.56,25-09-2016,9,25,2016,Billings,BIL,"Billings, MT",Montana,57,15,8.48
0.38,25-09-2016,9,25,2016,Butte,BTM,"Butte, MT",Montana,48,26,4.9
0.66,25-09-2016,9,25,2016,Cut Bank,CTB,"Cut Bank, MT",Montana,50,25,9.71
1.02,25-09-2016,9,25,2016,Dillon,DLN,"Dillon, MT",Montana,51,11,3.92
1.07,25-09-2016,9,25,2016,Glasgow,GGW,"Glasgow, MT",Montana,52,21,8.25
0.89,25-09-2016,9,25,2016,Great Falls,GTF,"Great Falls, MT",Montana,52,16,6.95
0.84,25-09-2016,9,25,2016,Havre,HVR,"Havre, MT",Montana,53,19,7.45
0.48,25-09-2016,9,25,2016,Helena,HLN,"Helena, MT",Montana,55,28,6.71
0.15,25-09-2016,9,25,2016,Kalispell,GPI,"Kalispell, MT",Montana,52,18,5.05
1.76,25-09-2016,9,25,2016,Miles City,MLS,"Miles City, MT",Montana,57,15,10.37
0.49,25-09-2016,9,25,2016,Missoula,MSO,"Missoula, MT",Montana,54,26,5.47
0.21,25-09-2016,9,25,2016,Grand Island,GRI,"Grand Island, NE",Nebraska,70,20,8.98
0.35,25-09-2016,9,25,2016,Lincoln,LNK,"Lincoln, NE",Nebraska,75,21,9.45
0.51,25-09-2016,9,25,2016,Norfolk,OFK,"Norfolk, NE",Nebraska,71,15,9.72
0.13,25-09-2016,9,25,2016,North Platte,LBF,"North Platte, NE",Nebraska,69,15,7.94
1.3,25-09-2016,9,25,2016,Omaha,OMA,"Omaha, NE",Nebraska,76,16,9.45
0.97,25-09-2016,9,25,2016,Scottsbluff,BFF,"Scottsbluff, NE",Nebraska,64,22,6.51
0.05,25-09-2016,9,25,2016,Sidney,SNY,"Sidney, NE",Nebraska,65,19,7.48
0.16,25-09-2016,9,25,2016,Valentine,VTN,"Valentine, NE",Nebraska,65,19,9.32
0.56,25-09-2016,9,25,2016,Ely,ELY,"Ely, NV",Nevada,54,21,5.9
0.99,25-09-2016,9,25,2016,Eureka,P68,"Eureka, NV",Nevada,56,21,4.47
0,25-09-2016,9,25,2016,Las Vegas,LAS,"Las Vegas, NV",Nevada,77,14,6.11
0,25-09-2016,9,25,2016,Mercury,DRA,"Mercury, NV",Nevada,72,18,8.34
0,25-09-2016,9,25,2016,Reno,RNO,"Reno, NV",Nevada,63,21,5.18
0,25-09-2016,9,25,2016,Winnemucca,WMC,"Winnemucca, NV",Nevada,58,21,6.14
2.16,25-09-2016,9,25,2016,Concord,CON,"Concord, NH",New Hampshire,64,25,3.44
0,25-09-2016,9,25,2016,Mt. Washington,MWN,"Mt. Washington, NH",New Hampshire,60,29,33.18
2.46,25-09-2016,9,25,2016,Atlantic City,ACY,"Atlantic City, NJ",New Jersey,69,7,3.94
1.48,25-09-2016,9,25,2016,Newark,EWR,"Newark, NJ",New Jersey,71,12,4.54
0.26,25-09-2016,9,25,2016,Albuquerque,ABQ,"Albuquerque, NM",New Mexico,68,18,4.61
0.02,25-09-2016,9,25,2016,Clayton,CAO,"Clayton, NM",New Mexico,68,19,10.68
0,25-09-2016,9,25,2016,Roswell,ROW,"Roswell, NM",New Mexico,73,18,6.21
0.43,25-09-2016,9,25,2016,Albany,ALB,"Albany, NY",New York,65,24,2.42
0,25-09-2016,9,25,2016,Binghamton,BGM,"Binghamton, NY",New York,62,17,4.1
0,25-09-2016,9,25,2016,Buffalo,BUF,"Buffalo, NY",New York,65,12,5.05
0.31,25-09-2016,9,25,2016,Glens Falls,GFL,"Glens Falls, NY",New York,58,21,3.06
1.36,25-09-2016,9,25,2016,Islip,ISP,"Islip, NY",New York,68,12,4.11
1.22,25-09-2016,9,25,2016,New York,LGA,"New York, NY",New York,74,9,4.42
0.03,25-09-2016,9,25,2016,Rochester,ROC,"Rochester, NY",New York,65,20,3.68
0.01,25-09-2016,9,25,2016,Syracuse,SYR,"Syracuse, NY",New York,63,19,2.44
0.03,25-09-2016,9,25,2016,Asheville,AVL,"Asheville, NC",North Carolina,73,26,3.78
2.38,25-09-2016,9,25,2016,Cape Hatteras,HSE,"Cape Hatteras, NC",North Carolina,78,9,6.34
0.01,25-09-2016,9,25,2016,Charlotte,CLT,"Charlotte, NC",North Carolina,77,4,6.51
0.4,25-09-2016,9,25,2016,Greensboro,GSO,"Greensboro, NC",North Carolina,75,4,6.64
0,25-09-2016,9,25,2016,Hickory,HKY,"Hickory, NC",North Carolina,76,6,3.6
2.04,25-09-2016,9,25,2016,Raleigh/Durham,RDU,"Raleigh/Durham, NC",North Carolina,74,6,5.02
5.29,25-09-2016,9,25,2016,Wilmington,ILM,"Wilmington, NC",North Carolina,76,10,4.32
0.2,25-09-2016,9,25,2016,Bismarck,BIS,"Bismarck, ND",North Dakota,60,15,10.5
1.74,25-09-2016,9,25,2016,Dickinson,DIK,"Dickinson, ND",North Dakota,55,17,11.02
0.53,25-09-2016,9,25,2016,Fargo,FAR,"Fargo, ND",North Dakota,63,14,11.2
0.53,25-09-2016,9,25,2016,Grand Forks,GFK,"Grand Forks, ND",North Dakota,60,17,9.44
2.1,25-09-2016,9,25,2016,Williston,ISN,"Williston, ND",North Dakota,55,16,9.82
0,25-09-2016,9,25,2016,Akron,CAK,"Akron, OH",Ohio,70,15,3.01
0,25-09-2016,9,25,2016,Cleveland,CLE,"Cleveland, OH",Ohio,71,15,3.31
0,25-09-2016,9,25,2016,Columbus,CMH,"Columbus, OH",Ohio,73,9,2.38
0,25-09-2016,9,25,2016,Dayton,DAY,"Dayton, OH",Ohio,72,12,2.51
0,25-09-2016,9,25,2016,Mansfield,MFD,"Mansfield, OH",Ohio,70,18,2.84
0,25-09-2016,9,25,2016,Toledo,TOL,"Toledo, OH",Ohio,69,14,2.5
0,25-09-2016,9,25,2016,Youngstown/Warren,YNG,"Youngstown/Warren, OH",Ohio,68,15,3.62
0.17,25-09-2016,9,25,2016,Gage,GAG,"Gage, OK",Oklahoma,77,15,12.61
0.62,25-09-2016,9,25,2016,Oklahoma City,OKC,"Oklahoma City, OK",Oklahoma,78,19,8.61
1.11,25-09-2016,9,25,2016,Ponca City,PNC,"Ponca City, OK",Oklahoma,80,14,7.85
0.68,25-09-2016,9,25,2016,Tulsa,TUL,"Tulsa, OK",Oklahoma,81,18,7.85
0.25,25-09-2016,9,25,2016,Astoria,AST,"Astoria, OR",Oregon,60,23,3.77
0.08,25-09-2016,9,25,2016,Burns,BNO,"Burns, OR",Oregon,52,24,5.52
0.02,25-09-2016,9,25,2016,Eugene,EUG,"Eugene, OR",Oregon,59,20,4.58
0.01,25-09-2016,9,25,2016,Medford,MFR,"Medford, OR",Oregon,63,22,2.57
0.19,25-09-2016,9,25,2016,Pendleton,PDT,"Pendleton, OR",Oregon,57,16,4.71
0.04,25-09-2016,9,25,2016,Portland,PDX,"Portland, OR",Oregon,60,24,2.92
0.02,25-09-2016,9,25,2016,Redmond,RDM,"Redmond, OR",Oregon,52,28,3.77
0.47,25-09-2016,9,25,2016,Salem,SLE,"Salem, OR",Oregon,59,24,3.82
0.8,25-09-2016,9,25,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,68,14,2.27
0,25-09-2016,9,25,2016,Erie,ERI,"Erie, PA",Pennsylvania,67,13,4.18
1.45,25-09-2016,9,25,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,70,24,1.67
1.29,25-09-2016,9,25,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,72,13,4.2
0,25-09-2016,9,25,2016,Pittsburgh,PIT,"Pittsburgh, PA",Pennsylvania,70,18,2.57
0.46,25-09-2016,9,25,2016,Wilkes-Barre/Scranton,AVP,"Wilkes-Barre/Scranton, PA",Pennsylvania,66,12,2.67
0.11,25-09-2016,9,25,2016,Williamsport,IPT,"Williamsport, PA",Pennsylvania,68,26,1.48
1.41,25-09-2016,9,25,2016,San Juan,SJU,"San Juan, PR",Puerto Rico,84,12,3.25
1.19,25-09-2016,9,25,2016,Providence,PVD,"Providence, RI",Rhode Island,68,23,4.78
0,25-09-2016,9,25,2016,Anderson,AND,"Anderson, SC",South Carolina,79,15,3.87
2.22,25-09-2016,9,25,2016,Charleston,CHS,"Charleston, SC",South Carolina,79,25,4.98
0.35,25-09-2016,9,25,2016,Columbia,CAE,"Columbia, SC",South Carolina,78,21,3.4
0.01,25-09-2016,9,25,2016,Greer,GSP,"Greer, SC",South Carolina,78,8,4.12
0.17,25-09-2016,9,25,2016,Aberdeen,ABR,"Aberdeen, SD",South Dakota,63,14,12.1
0.09,25-09-2016,9,25,2016,Huron,HON,"Huron, SD",South Dakota,67,15,9.57
0.31,25-09-2016,9,25,2016,Pierre,PIR,"Pierre, SD",South Dakota,66,16,11.51
0.46,25-09-2016,9,25,2016,Rapid City,RAP,"Rapid City, SD",South Dakota,61,16,8.2
1.23,25-09-2016,9,25,2016,Sioux Falls,FSD,"Sioux Falls, SD",South Dakota,70,13,7.85
0.07,25-09-2016,9,25,2016,Bristol/Jhnsn Cty/Kngsprt,TRI,"Bristol/Jhnsn Cty/Kngsprt, TN",Tennessee,73,17,1.12
0,25-09-2016,9,25,2016,Chattanooga,CHA,"Chattanooga, TN",Tennessee,79,11,2.72
0,25-09-2016,9,25,2016,Clarksville,CKV,"Clarksville, TN",Tennessee,76,10,1.57
0.01,25-09-2016,9,25,2016,Crossville,CSV,"Crossville, TN",Tennessee,72,19,2.38
0,25-09-2016,9,25,2016,Knoxville,TYS,"Knoxville, TN",Tennessee,78,6,3.42
0,25-09-2016,9,25,2016,Memphis,MEM,"Memphis, TN",Tennessee,82,11,2.2
0,25-09-2016,9,25,2016,Nashville,BNA,"Nashville, TN",Tennessee,78,12,2.48
0,25-09-2016,9,25,2016,Oak Ridge,OQT,"Oak Ridge, TN",Tennessee,78,10,0.63
2.64,25-09-2016,9,25,2016,Abilene,ABI,"Abilene, TX",Texas,78,13,7.64
0,25-09-2016,9,25,2016,Amarillo,AMA,"Amarillo, TX",Texas,73,15,13.87
0.47,25-09-2016,9,25,2016,Austin/Bergstrom,AUS,"Austin/Bergstrom, TX",Texas,82,13,3.58
0.8,25-09-2016,9,25,2016,Austin/City,ATT,"Austin/City, TX",Texas,84,13,1.92
0.26,25-09-2016,9,25,2016,Beaumont/Port Arthur,BPT,"Beaumont/Port Arthur, TX",Texas,84,11,4.68
0,25-09-2016,9,25,2016,Brownsville,BRO,"Brownsville, TX",Texas,87,12,7.62
0.74,25-09-2016,9,25,2016,Childress,CDS,"Childress, TX",Texas,77,15,7.67
1.61,25-09-2016,9,25,2016,College Station,CLL,"College Station, TX",Texas,84,11,4.54
0.63,25-09-2016,9,25,2016,Corpus Christi,CRP,"Corpus Christi, TX",Texas,85,12,6.32
0.17,25-09-2016,9,25,2016,Dalhart,DHT,"Dalhart, TX",Texas,71,15,10.82
0.26,25-09-2016,9,25,2016,Dallas,DAL,"Dallas, TX",Texas,85,13,6.84
0.85,25-09-2016,9,25,2016,Dallas-Fort Worth,DFW,"Dallas-Fort Worth, TX",Texas,84,13,6.58
3.15,25-09-2016,9,25,2016,Del Rio,DRT,"Del Rio, TX",Texas,81,15,7.25
0,25-09-2016,9,25,2016,El Paso,ELP,"El Paso, TX",Texas,78,15,5.72
2.09,25-09-2016,9,25,2016,Fort Worth,FTW,"Fort Worth, TX",Texas,85,17,8.01
0.66,25-09-2016,9,25,2016,Galveston,GLS,"Galveston, TX",Texas,85,11,6.41
1.11,25-09-2016,9,25,2016,Houston,HOU,"Houston, TX",Texas,84,15,2.9
0.03,25-09-2016,9,25,2016,Lubbock,LBB,"Lubbock, TX",Texas,74,15,9.37
0,25-09-2016,9,25,2016,Midland,MAF,"Midland, TX",Texas,78,15,9.42
2.73,25-09-2016,9,25,2016,San Angelo,SJT,"San Angelo, TX",Texas,80,14,5.92
1.36,25-09-2016,9,25,2016,San Antonio,SAT,"San Antonio, TX",Texas,84,12,6
0.34,25-09-2016,9,25,2016,Victoria,VCT,"Victoria, TX",Texas,82,10,4.4
0.67,25-09-2016,9,25,2016,Waco,ACT,"Waco, TX",Texas,83,13,5.61
5.61,25-09-2016,9,25,2016,Wichita Falls,SPS,"Wichita Falls, TX",Texas,79,13,8.85
1.61,25-09-2016,9,25,2016,Salt Lake City,SLC,"Salt Lake City, UT",Utah,64,18,5.31
0.83,25-09-2016,9,25,2016,Blacksburg,BCB,"Blacksburg, VA",VA,74,10,4.07
0.51,25-09-2016,9,25,2016,Burlington,BTV,"Burlington, VT",Vermont,64,26,4.44
1.58,25-09-2016,9,25,2016,Lynchburg,LYH,"Lynchburg, VA",Virginia,72,4,4.65
9.91,25-09-2016,9,25,2016,Norfolk,ORF,"Norfolk, VA",Virginia,74,5,8.77
2.23,25-09-2016,9,25,2016,Richmond,RIC,"Richmond, VA",Virginia,73,3,5.85
0.83,25-09-2016,9,25,2016,Roanoke,ROA,"Roanoke, VA",Virginia,74,10,4.07
3.08,25-09-2016,9,25,2016,Wallops Island,WAL,"Wallops Island, VA",Virginia,73,9,7.34
0.46,25-09-2016,9,25,2016,Washington,DCA,"Washington, VA",Virginia,74,6,5.08
0.02,25-09-2016,9,25,2016,Deer Park,DEW,"Deer Park, WA",Washington,53,17,4.65
0.01,25-09-2016,9,25,2016,Ephrata,EPH,"Ephrata, WA",Washington,58,24,5.24
0.4,25-09-2016,9,25,2016,Olympia,OLM,"Olympia, WA",Washington,55,12,3.98
0.84,25-09-2016,9,25,2016,Quillayute,UIL,"Quillayute, WA",Washington,55,15,2.55
0.09,25-09-2016,9,25,2016,Seattle,SEA,"Seattle, WA",Washington,60,21,6.17
0.01,25-09-2016,9,25,2016,Spokane,GEG,"Spokane, WA",Washington,56,13,6.05
0,25-09-2016,9,25,2016,Yakima,YKM,"Yakima, WA",Washington,59,26,3.02
0.15,25-09-2016,9,25,2016,Beckley,BKW,"Beckley, WV",West Virginia,69,16,2.17
0,25-09-2016,9,25,2016,Charleston,CRW,"Charleston, WV",West Virginia,75,16,1.2
0.07,25-09-2016,9,25,2016,Elkins,EKN,"Elkins, WV",West Virginia,68,29,1.27
0,25-09-2016,9,25,2016,Huntington,HTS,"Huntington, WV",West Virginia,76,3,1.75
1.7,25-09-2016,9,25,2016,Green Bay,GRB,"Green Bay, WI",Wisconsin,65,16,5.38
4.7,25-09-2016,9,25,2016,La Crosse,LSE,"La Crosse, WI",Wisconsin,70,15,5.27
3.81,25-09-2016,9,25,2016,Madison,MSN,"Madison, WI",Wisconsin,68,12,4.2
1.88,25-09-2016,9,25,2016,Milwaukee,MKE,"Milwaukee, WI",Wisconsin,70,16,5.8
0.64,25-09-2016,9,25,2016,Casper,CPR,"Casper, WY",Wyoming,58,22,7.78
0.24,25-09-2016,9,25,2016,Cheyenne,CYS,"Cheyenne, WY",Wyoming,61,26,7.01
1.1,25-09-2016,9,25,2016,Lander,LND,"Lander, WY",Wyoming,56,23,3.71
0.22,25-09-2016,9,25,2016,Rawlins,RWL,"Rawlins, WY",Wyoming,53,24,8.44
2.87,25-09-2016,9,25,2016,Sheridan,SHR,"Sheridan, WY",Wyoming,56,28,5.64
0,02-10-2016,10,2,2016,Birmingham,BHM,"Birmingham, AL",Alabama,69,33,2.25
0,02-10-2016,10,2,2016,Huntsville,HSV,"Huntsville, AL",Alabama,68,15,1.95
0,02-10-2016,10,2,2016,Mobile,MOB,"Mobile, AL",Alabama,71,17,2.3
0,02-10-2016,10,2,2016,Montgomery,MGM,"Montgomery, AL",Alabama,71,30,1.45
0.13,02-10-2016,10,2,2016,Anchorage,ANC,"Anchorage, AK",Alaska,44,22,2.85
0,02-10-2016,10,2,2016,Annette,ANN,"Annette, AK",Alaska,49,23,5.3
0.19,02-10-2016,10,2,2016,Bethel,BET,"Bethel, AK",Alaska,47,16,12.55
0,02-10-2016,10,2,2016,Bettles,BTT,"Bettles, AK",Alaska,38,3,6.45
0.25,02-10-2016,10,2,2016,Cold Bay,CDB,"Cold Bay, AK",Alaska,49,25,14.75
0.1,02-10-2016,10,2,2016,Cordova,CDV,"Cordova, AK",Alaska,42,8,1.25
0,02-10-2016,10,2,2016,Delta Junction/Ft Greely,BIG,"Delta Junction/Ft Greely, AK",Alaska,43,11,11.75
0,02-10-2016,10,2,2016,Fairbanks,FAI,"Fairbanks, AK",Alaska,41,6,2.8
0.03,02-10-2016,10,2,2016,Gulkana,GKN,"Gulkana, AK",Alaska,34,26,1.15
0,02-10-2016,10,2,2016,Gustavus,GST,"Gustavus, AK",Alaska,60,32,1.3
0.01,02-10-2016,10,2,2016,Homer,HOM,"Homer, AK",Alaska,48,6,2.3
0.07,02-10-2016,10,2,2016,Iliamna,ILI,"Iliamna, AK",Alaska,48,12,14.8
0,02-10-2016,10,2,2016,Juneau,JNU,"Juneau, AK",Alaska,43,16,0.75
0.09,02-10-2016,10,2,2016,Kenai,ENA,"Kenai, AK",Alaska,43,2,7.45
0,02-10-2016,10,2,2016,Ketchikan,KTN,"Ketchikan, AK",Alaska,47,23,6.95
0.58,02-10-2016,10,2,2016,King Salmon,AKN,"King Salmon, AK",Alaska,52,20,10.7
1.46,02-10-2016,10,2,2016,Kodiak,ADQ,"Kodiak, AK",Alaska,49,20,12.15
0.01,02-10-2016,10,2,2016,Kotzebue,OTZ,"Kotzebue, AK",Alaska,44,10,21.35
0.03,02-10-2016,10,2,2016,Mc Grath,MCG,"Mc Grath, AK",Alaska,42,25,1.25
0.24,02-10-2016,10,2,2016,Nome,OME,"Nome, AK",Alaska,46,12,16.75
0,02-10-2016,10,2,2016,Northway,ORT,"Northway, AK",Alaska,36,12,3.35
0.01,02-10-2016,10,2,2016,Palmer,PAQ,"Palmer, AK",Alaska,44,19,2.05
0,02-10-2016,10,2,2016,Petersburg,PSG,"Petersburg, AK",Alaska,60,21,1.1
0,02-10-2016,10,2,2016,Puntilla Lake,PTI,"Puntilla Lake, AK",Alaska,60,0,0
0,02-10-2016,10,2,2016,Shemya,SYA,"Shemya, AK",Alaska,60,17,12.4
